reaction_id	reaction_id_type	components	Reaction	mel_type	bridge_position
m_274552ifbva	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbtc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbtb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbta	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbsc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbya	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbsb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbrb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbra	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbqc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbqb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbqa	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbpc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbpb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbpa	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifboc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbob	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifboa	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbsa	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbnc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbyb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbzb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbfd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbfc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbfb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbfa	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbed	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbec	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbeb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbea	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbdd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbdc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbdb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbza	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbda	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbcc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbcb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbca	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbbd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbbc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbbb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbba	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbad	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbac	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbab	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbaa	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552igbcd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbnb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbna	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbmd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbfb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbfa	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbed	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbec	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbeb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbea	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbdd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbdc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbdb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbda	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbcd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbfc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbcc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbca	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbbd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbbc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbbb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbba	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbad	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbac	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbab	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbaa	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552iebad	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552iebac	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbcb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbfd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbga	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbgb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbmc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbmb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbma	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbld	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifblc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifblb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbla	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbkd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbkc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbkb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbka	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbjd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbjc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbjb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbja	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbid	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbic	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbib	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbia	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbhd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbhc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbhb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbha	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbgd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ifbgc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552iebaa	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552gbbjb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552ccblb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552gbbid	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbma	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbld	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgblc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgblb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbla	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbkd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbkc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbkb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbka	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbjd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbjc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbmb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbjb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbid	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbic	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbib	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbia	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbhd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbhc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbhb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbha	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbgd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbgc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbgb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbja	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbga	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbmc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbna	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbwc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbwb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbwa	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbvb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbva	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbtc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbtb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbta	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbsc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbsb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbsa	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbmd	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbrb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbqc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbqb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbqa	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbpc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbpb	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbpa	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgboc	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgbob	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
m_274552bgboa	274552	3.0	([U]-[*:1].[Np]-[*:2]).[Np]-[*:3].[U]-[*:4]>>([*:1]-[*:4].[*:2]-[*:3])	bridge	1.0
